Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation,Eclipsing,CV_Types,CV_subtypes,CV_subsubtypes,eclipse_clear,Clarity,manual_label,
MGAB-V674,--,06 22 31.98 +11 03 24.6,Ori,UG,--,18.5 - 21.4 g,95.63325,11.05683333,ZTF18aaaamkw,0.082815868,0,dwarf_nova,,,,,,
MLS 121114:044918+115940,000-BMD-408,04 49 18.15 +11 59 39.7,Ori,UG,--,18.9 - 22.2 V B,72.325625,11.99436111,ZTF17aabjuaj,0.52884424,0,dwarf_nova,,,,,,
PS1-13dvo,000-BNG-894,06 07 21.20 +00 17 53.0,Ori,UG,--,16.5 - 24.0: g,91.83833333,0.298055556,ZTF19aapigva,0.082644583,0,dwarf_nova,,,,,,
TCP J04491472+1324341,000-BNW-081,04 49 14.74 +13 24 34.0,Ori,UG,--,16.3 - 22.1 g,72.31141667,13.40944444,ZTF18acnlqud,0.074340107,0,dwarf_nova,,,,,,
TCP J05552097+1410101,000-BNS-411,05 55 20.95 +14 10 10.3,Ori,UG,--,14.9 - 21.7 V,88.83729167,14.16952778,ZTF18adamgya,0.110135609,0,dwarf_nova,,,,,,
ZTF17aaaedzj,--,06 15 43.30 +13 28 21.5,Ori,UG,--,18.2 - 21.6 g,93.93041667,13.47263889,ZTF17aaaedzj,0.168515454,0,dwarf_nova,,,,,,
ZTF17aaagtnx,--,06 21 25.17 +14 40 56.5,Ori,UG,--,18.3 - 22.8 g,95.354875,14.68236111,ZTF17aaagtnx,0.210332956,0,dwarf_nova,,,,,,
ZTF17aaasqxf,--,05 03 59.36 +15 22 49.9,Ori,UG,--,16.1 - 18.4 g,75.99733333,15.38052778,ZTF17aaasqxf,0.186908348,0,dwarf_nova,,,,,,
ZTF18aaaamhg,--,06 02 45.14 +01 23 43.6,Ori,UG,--,17.4 - 19.5 g,90.68808333,1.395444444,ZTF18aaaamhg,0.131375542,0,dwarf_nova,,,,,,
ZTF18aaaamll,--,05 57 35.78 +13 28 58.8,Ori,UG,--,16.7 - 20.7 g,89.39908333,13.483,ZTF18aaaamll,0.233430646,0,dwarf_nova,,,,,,
ZTF18aaaplxq,--,05 46 24.21 +12 24 07.8,Ori,UG,--,17.5 - 23.0 r,86.600875,12.40216667,ZTF18aaaplxq,0.185309402,0,dwarf_nova,,,,,,
ZTF18abxirwy,--,05 22 31.95 +05 35 01.6,Ori,UG,--,17.4 - 21.4: g,80.633125,5.583777778,ZTF18abxirwy,0.53196114,0,dwarf_nova,,,,,,
ZTF18achtggh,--,05 54 50.08 +11 03 42.9,Ori,UG,--,18.8 - 22.2 r,88.70866667,11.06191667,ZTF18achtggh,0.096021869,0,dwarf_nova,,,,,,
ZTF18achuiyx,--,05 18 51.60 +11 24 06.0,Ori,UG,--,17.9 - 21.8 r,79.715,11.40166667,ZTF18achuiyx,0.360855125,0,dwarf_nova,,,,,,
ZTF18acqvlxl,--,06 01 32.58 +07 33 44.8,Ori,UG,--,18.1 - 22.5 r,90.38575,7.562444444,ZTF18acqvlxl,0.111202633,0,dwarf_nova,,,,,,
ZTF18acrfhmj,--,05 06 13.54 +11 35 32.6,Ori,UG,--,17.7 - 20.1 g,76.55641667,11.59238889,ZTF18acrfhmj,0.259258317,0,dwarf_nova,,,,,,
ZTF18acszlnz,--,05 58 44.55 +02 10 52.9,Ori,UG,--,17.1 - 20.4 r,89.685625,2.181361111,ZTF18acszlnz,0.226987955,0,dwarf_nova,,,,,,
ZTF18acwgses,--,06 15 23.35 -03 57 47.6,Ori,UG,--,18.1 - 22.9 r,93.84729167,-3.963222222,ZTF18acwgses,0.165717267,0,dwarf_nova,,,,,,
ZTF19aaadcbz,--,05 57 03.64 +13 51 34.1,Ori,UG,--,17.6 - 23: g,89.26516667,13.85947222,ZTF19aaadcbz,0.014416392,0,dwarf_nova,,,,,,
ZTF19aainipd,--,05 26 52.46 -01 33 15.8,Ori,UG,--,16.7 - 22.0 g,81.71858333,-1.554388889,ZTF19aainipd,0.050410544,0,dwarf_nova,,,,,,
ZTF19aakmonc,--,06 11 58.06 +08 43 27.9,Ori,UG,--,16.1 - 21.7 g,92.99191667,8.724416667,ZTF19aakmonc,0.031041688,0,dwarf_nova,,,,,,
ZTF19aalwvde,--,05 57 15.88 +13 25 31.2,Ori,UG,--,17.2 - 22.3 r,89.31616667,13.42533333,ZTF19aalwvde,0.134326571,0,dwarf_nova,,,,,,
ZTF19abqykum,000-BPD-914,05 09 34.45 +05 34 12.9,Ori,UG,--,19.2 - <23 g,77.39354167,5.57025,ZTF19abqykum,0.107003148,0,dwarf_nova,,,,,,
ZTF19aburqpi,--,05 49 16.93 +05 01 45.5,Ori,UG,--,16.9 - 19.7 r,87.32054167,5.029305556,ZTF19aburqpi,0.051430916,0,dwarf_nova,,,,,,
ZTF19accsokd,--,06 10 54.00 +07 09 18.6,Ori,UG,--,17.7 - 23: r,92.725,7.155166667,ZTF19accsokd,0.214689426,0,dwarf_nova,,,,,,
ZTF22ablfiyi,000-BPL-840,04 54 29.99 +07 59 44.3,Ori,UG,--,16.8 - <23 g,73.62495833,7.995638889,ZTF22ablfiyi,0.096952003,0,dwarf_nova,,,,,,
V0370 Peg,000-BFB-982,23 54 39.17 +28 22 50.1,Peg,UG,--,16.3 - 21.8 r R,358.6632083,28.38058333,ZTF18adhzhfw,0.099310575,0,dwarf_nova,,,,,,
V0537 Peg,000-BJJ-183,22 43 40.70 +30 55 20.1,Peg,UG,0.42234,13.0 - 16.5 V,340.9195833,30.92225,ZTF18abccqjx,0.367032911,0,dwarf_nova,,,,,,
1RXS J222335.6+074515,--,22 23 34.16 +07 45 19.3,Peg,UG,--,18.0 - 20.5 B,335.8923333,7.755361111,ZTF18absywwf,0.485908438,0,dwarf_nova,,,,,,
ASASSN-13by,000-BLH-864,22 07 03.58 +05 53 23.9,Peg,UG,--,16.0 - 20.8 CV,331.7649167,5.889972222,ZTF18abmdvhq,0.047117168,0,dwarf_nova,,,,,,
ASASSN-15mu,000-BLR-247,22 52 33.14 +10 20 25.8,Peg,UG,--,13.6 - 17.9 V,343.1380833,10.3405,ZTF18abtxzko,0.121862902,0,dwarf_nova,,,,,,
ASASSN-17jb,000-BMJ-566,22 05 42.32 +03 39 17.3,Peg,UG,--,16.4 - 20.7 V,331.4263333,3.654805556,ZTF19aazsmoz,0.278494629,0,dwarf_nova,,,,,,
ASASSN-18rm,000-BMT-040,22 05 21.81 +16 43 17.4,Peg,UG,--,17.1 - 21.4 g,331.340875,16.7215,ZTF18adlyrtm,0.021515096,0,dwarf_nova,,,,,,
ASASSN-19abj,000-BNH-724,22 02 36.59 +31 46 33.5,Peg,UG,--,16.2 - 20.0 g,330.6524583,31.77597222,ZTF18aczazge,0.2072335,0,dwarf_nova,,,,,,
ASASSN-19ae,000-BMY-083,22 30 07.45 +06 44 52.2,Peg,UG,--,16.8 - 23.0 g,337.5310417,6.747833333,ZTF19aaasvjv,0.197141197,0,dwarf_nova,,,,,,
ASASSN-19pg,000-BND-155,21 27 31.57 +10 30 08.1,Peg,UG,--,16.1 - 20.4 g,321.8815417,10.50225,ZTF18abehcso,0.281765793,0,dwarf_nova,,,,,,
ASASSN-20fy,000-BNN-049,22 18 31.12 +32 11 35.4,Peg,UG,--,15.5 - <21 g,334.6296667,32.19316667,ZTF20abdvwut,0.099642956,0,dwarf_nova,,,,,,
ASASSN-21gu,000-BNY-773,23 05 46.48 +29 54 14.8,Peg,UG,--,14.8 - 20.7 g,346.4436667,29.90411111,ZTF21aaxntve,0.531170291,0,dwarf_nova,,,,,,
ASASSN-21th,000-BPD-677,21 59 46.69 +34 52 18.1,Peg,UG,--,16.0 - 21.9 g,329.9445417,34.87169444,ZTF21achqakj,0.031041688,0,dwarf_nova,,,,,,
ASASSN-21ub,000-BPD-987,21 24 30.69 +17 21 27.2,Peg,UG,--,16.7 - 21.2 g,321.127875,17.35755556,ZTF19abfvrrl,0.108797967,0,dwarf_nova,,,,,,
ASASSN-22jb,000-BPK-486,23 26 05.79 +33 07 22.3,Peg,UG,--,16.4 - 23: g,351.524125,33.12286111,ZTF22aarntxu,0.03713827,0,dwarf_nova,,,,,,
ATLAS18uen,000-BMV-094,22 31 22.98 +33 30 57.0,Peg,UG,--,15.6 - 22.1 r,337.84575,33.51583333,ZTF18admylqw,0.175275217,0,dwarf_nova,,,,,,
ATLAS18vmo,000-BPF-518,21 37 12.50 +27 24 08.4,Peg,UG,--,18.3 - 24.2: g,324.3020833,27.40233333,ZTF18abwvgrl,0.050969643,0,dwarf_nova,,,,,,
ATLAS19shs,000-BNG-322,23 10 33.30 +10 41 34.0,Peg,UG,--,17.0 - <22 g,347.63875,10.69277778,ZTF19ablwwox,0.047016812,0,dwarf_nova,,,,,,
ATLAS19szp,000-BNG-321,23 53 43.20 +17 43 54.0,Peg,UG,--,17.5 - <22 CR,358.43,17.73166667,ZTF19abrcfpn,0.092258766,0,dwarf_nova,,,,,,
ATLAS21bixs,000-BPD-133,22 07 41.87 +17 52 25.0,Peg,UG,--,17.1 - 22.8 g,331.9244583,17.87361111,ZTF21accbxzk,0.109877982,0,dwarf_nova,,,,,,
ATLAS22vgm,000-BPK-671,00 04 58.75 +28 52 19.7,Peg,UG,--,17.0 - 22.5 r o,1.244791667,28.87213889,ZTF22aaudmvw,0.154873316,0,dwarf_nova,,,,,,
ATLAS22vtc,000-BPK-744,21 28 04.23 +21 27 12.3,Peg,UG,--,15.2 - 22.8: g,322.017625,21.45341667,ZTF22aavdxrk,0.115821562,0,dwarf_nova,,,,,,
CRTS J220321.3+144606,000-BMQ-536,22 03 21.36 +14 46 07.6,Peg,UG,--,15.5 - 18.8 CV,330.839,14.76877778,ZTF18abcxrcp,0.374498406,0,dwarf_nova,,,,,,
CSS 080404:213309+155004,000-BJY-017,21 33 09.43 +15 50 04.3,Peg,UG,--,15.7 - 21.0 CV,323.2892917,15.83452778,ZTF18abnnxyq,0.354116491,0,dwarf_nova,,,,,,
CSS 080501:223058+210147,--,22 30 58.34 +21 01 46.9,Peg,UG,--,16.7 - 21.0 CV,337.7430833,21.02969444,ZTF19acxgqjf,0.125979502,0,dwarf_nova,,,,,,
CSS 080505:214804+080951,--,21 48 04.45 +08 09 50.4,Peg,UG,--,17.2 - <20 CV,327.0185417,8.164,ZTF19abfftfh,0.37232269,0,dwarf_nova,,,,,,
CSS 080628:212616+120404,--,21 26 16.44 +12 04 04.1,Peg,UG,--,18.8 - 23.0 CV,321.5685,12.06780556,ZTF18absammz,0.672124973,0,dwarf_nova,,,,,,
CSS 080923:230115+224111,--,23 01 15.37 +22 41 11.6,Peg,UG,--,16.8 - 21.0 CV,345.3140417,22.68655556,ZTF18acsxguy,0.639246596,0,dwarf_nova,,,,,,
CSS 080930:232619+282650,--,23 26 19.39 +28 26 49.6,Peg,UG,--,16.6 - 20.1 CV,351.5807917,28.44711111,ZTF17aabulyc,0.379348147,0,dwarf_nova,,,,,,
CSS 090526:215345+123524,000-BMS-882,21 53 44.68 +12 35 24.0,Peg,UG,--,17.8 - 21.8 r CV,328.4361667,12.59,ZTF17aaburzk,0.148997567,0,dwarf_nova,,,,,,
CSS 090622:224253+172538,--,22 42 53.42 +17 25 38.0,Peg,UG,--,16.6 - 20.4 CV,340.7225833,17.42722222,ZTF18abdeymj,0.141050435,0,dwarf_nova,,,,,,
CSS 090722:215000+124529,000-BJY-019,21 49 59.94 +12 45 28.5,Peg,UG,--,16.2 - 22.0 CV,327.49975,12.75791667,ZTF20aauofwe,0.498186338,0,dwarf_nova,,,,,,
CSS 090911:223136+180747,--,22 31 35.99 +18 07 46.7,Peg,UG,--,18.2 - <20.2 CV,337.8999583,18.12963889,ZTF20acohmzr,0.637900361,0,dwarf_nova,,,,,,
CSS 090917:221344+173252,000-BKV-303,22 13 44.02 +17 32 52.3,Peg,UG,--,16.0 - 19.5 CV,333.4334167,17.54786111,ZTF20abasbnx,0.8802267,0,dwarf_nova,,,,,,
CSS 091019:220450+054852,000-BJW-638,22 04 49.78 +05 48 51.7,Peg,UG,--,14.8 - 20.4 G CV,331.2074167,5.814361111,ZTF18adblujk,0.065417561,0,dwarf_nova,,,,,,
CSS 091027:222548+252511,--,22 25 48.04 +25 25 11.1,Peg,UG,--,16.3 - 20.5 G CV,336.4501667,25.41975,ZTF18abcoyrf,0.212988583,0,dwarf_nova,,,,,,
CSS 091110:224814+331224,--,22 48 14.47 +33 12 24.3,Peg,UG,--,18.1 - <20.6 CV,342.0602917,33.20675,ZTF18abheojp,0.712269782,0,dwarf_nova,,,,,,
CSS 100404:210954+163052,--,21 09 54.15 +16 30 52.0,Peg,UG,--,16.3 - 18.9 CV,317.475625,16.51444444,ZTF18abcosbw,0.341278691,0,dwarf_nova,,,,,,
CSS 100509:212633+085459,--,21 26 33.30 +08 54 59.4,Peg,UG,--,17.0 - 19.9 CV,321.63875,8.9165,ZTF21abvswhw,0.709492373,0,dwarf_nova,,,,,,
CSS 100520:223234+185036,--,22 32 33.71 +18 50 35.4,Peg,UG,--,16.5 - 18.9 CV,338.1404583,18.84316667,ZTF18abmncyr,1.686645066,0,dwarf_nova,,,,,,
CSS 100521:223910+250331,--,22 39 09.82 +25 03 31.1,Peg,UG,--,17.2 - 19.2 CV,339.7909167,25.05863889,ZTF18acavjes,0.285793839,0,dwarf_nova,,,,,,
CSS 100521:224754+235522,000-BKQ-237,22 47 53.93 +23 55 21.4,Peg,UG,--,15.2 - 21.7 g,341.9747083,23.92261111,ZTF21acjbgok,0.106914825,0,dwarf_nova,,,,,,
CSS 100602:000700+192818,--,00 06 59.66 +19 28 18.0,Peg,UG,--,17.5 - <21.0 CV,1.748583333,19.47166667,ZTF18adngwac,0.362135638,0,dwarf_nova,,,,,,
CSS 101010:223019+292849,--,22 30 18.78 +29 28 48.7,Peg,UG,--,18.2 - 21.0 CV,337.57825,29.48019444,ZTF18abesovb,0.472513109,0,dwarf_nova,,,,,,
CSS 110115:234815+181220,--,23 48 14.72 +18 12 19.6,Peg,UG,--,18.1 - <20.9 CV,357.0613333,18.20544444,ZTF18acrcczb,0.32956229,0,dwarf_nova,,,,,,
CSS 110613:214640+092119,--,21 46 39.97 +09 21 18.8,Peg,UG,--,17.7 - 21.7 r G,326.6665417,9.355222222,ZTF20abxsdit,0.122404346,0,dwarf_nova,,,,,,
CSS 110921:000721+200722,000-BMF-272,00 07 20.79 +20 07 21.8,Peg,UG,--,13.6 - 17.6 CV,1.836625,20.12272222,ZTF20aaesoun,0.43776744,0,dwarf_nova,,,,,,
CSS 111004:220019+254551,--,22 00 18.49 +25 45 51.3,Peg,UG,--,17.6 - <20.9 CV,330.0770417,25.76425,ZTF18abjuynq,0.180898176,0,dwarf_nova,,,,,,
CSS 111024:215033+055535,--,21 50 33.41 +05 55 34.5,Peg,UG,--,17.2 - 19.7 CV,327.6392083,5.92625,ZTF18abvwtcq,0.524494491,0,dwarf_nova,,,,,,
CSS 111101:233003+303301,--,23 30 03.03 +30 33 00.4,Peg,UG,--,16.5 - 19.4 G,352.512625,30.55011111,ZTF18abvzkly,0.166399936,0,dwarf_nova,,,,,,
CSS 120921:213555+233644,--,21 35 54.81 +23 36 44.4,Peg,UG,--,17.1 - 19.9 CV,323.978375,23.61233333,ZTF18abmmzzz,0.373614469,0,dwarf_nova,,,,,,
CSS 121014:224648+065635,000-BLJ-085,22 46 47.78 +06 56 34.6,Peg,UG,--,15.6 - 19.3 G,341.6990833,6.942944444,ZTF18abtdyju,0.21111749,0,dwarf_nova,,,,,,
CSS 130612:214921+210346,--,21 49 21.18 +21 03 46.0,Peg,UG,--,17.3 - 21.5 CV,327.33825,21.06277778,ZTF18abikowt,0.853278382,0,dwarf_nova,,,,,,
CSS 130613:211547+161156,--,21 15 47.36 +16 11 55.9,Peg,UG,--,17.3 - 22.3 CV,318.9473333,16.19886111,ZTF18acxguou,0.600089455,0,dwarf_nova,,,,,,
CSS 130906:222622+351056,--,22 26 22.48 +35 10 56.4,Peg,UG,--,17.3 - 21.4 CV,336.5936667,35.18233333,ZTF18abkksvs,0.022586146,0,dwarf_nova,,,,,,
CSS 130916:230814+254341,--,23 08 13.57 +25 43 41.0,Peg,UG,--,16.5 - 20.4 G,347.0565417,25.72805556,ZTF18abumkda,0.295943317,0,dwarf_nova,,,,,,
CSS 140903:234708+305037,--,23 47 08.09 +30 50 36.6,Peg,UG,--,18.1 - 22.3 r,356.7837083,30.8435,ZTF18adlvnwy,0.120106017,0,dwarf_nova,,,,,,
CSS 140926:215344+321446,--,21 53 44.30 +32 14 46.4,Peg,UG,--,16.34 (4.66) CV,328.4345833,32.24622222,ZTF18abmnrmj,0.100539596,0,dwarf_nova,,,,,,
CSS 141201:215607+254141,--,21 56 07.06 +25 41 41.0,Peg,UG,--,15.5 - 19.5 g,329.0294167,25.69472222,ZTF18abccsvb,0.158073141,0,dwarf_nova,,,,,,
CSS 150619:214123+075953,--,21 41 22.98 +07 59 53.2,Peg,UG,--,18.75 (2.75) CV,325.34575,7.998111111,ZTF18abtvszs,0.608298139,0,dwarf_nova,,,,,,
CSS 150822:232026+221833,000-BLR-859,23 20 26.22 +22 18 34.2,Peg,UG,--,16.8 CV - 21.1 V,350.10925,22.3095,ZTF18adbmbpl,0.233834995,0,dwarf_nova,,,,,,
CSS 151103:223300+315258,000-BLS-859,22 33 00.49 +31 52 57.8,Peg,UG,--,16.8 CV - 22.4 V,338.2520417,31.88272222,ZTF19acugolq,0.12601699,0,dwarf_nova,,,,,,
CSS 151103:224011+102158,000-BLS-858,22 40 11.23 +10 21 57.3,Peg,UG,--,17.9 - 20.9 CV,340.0467917,10.36591667,ZTF21absrdil,0.250284964,0,dwarf_nova,,,,,,
Gaia16amo,000-BLX-861,22 35 21.96 +33 02 43.7,Peg,UG,--,17.8 - 19.6 G,338.8415,33.04547222,ZTF18abcnnfj,0.099024788,0,dwarf_nova,,,,,,
Gaia17bgj,000-BMH-474,21 14 00.82 +14 18 49.2,Peg,UG,--,16.6 - 20.2 G,318.5034167,14.31366667,ZTF18abastzb,0.148553082,0,dwarf_nova,,,,,,
Gaia17bsv,000-BMJ-704,22 03 02.93 +36 25 33.3,Peg,UG,--,18.2 - 23: g,330.7622083,36.42591667,ZTF18abskbng,0.212944224,0,dwarf_nova,,,,,,
Gaia18avb,000-BMQ-432,21 42 10.95 +21 41 18.3,Peg,UG,--,>18.3 - 22.0 r G,325.545625,21.68841667,ZTF21abgythe,0.084899966,0,dwarf_nova,,,,,,
Gaia18brv,000-BMS-374,22 15 42.18 +20 22 55.1,Peg,UG,--,17.0 - <22 g,333.92575,20.38197222,ZTF18abdptwv,0.140782278,0,dwarf_nova,,,,,,
Gaia19ewl,000-BNH-515,22 46 26.37 +28 37 22.9,Peg,UG,--,16.7 - 20.8 G,341.609875,28.62302778,ZTF19abpnkok,0.272545731,0,dwarf_nova,,,,,,
Gaia21apu,000-BNW-078,21 40 58.41 +28 28 38.4,Peg,UG,--,16.8 - 20.0 G,325.243375,28.47733333,ZTF18abbujyn,0.170604741,0,dwarf_nova,,,,,,
MASTER OT J212903.52+141457.1,000-BLS-510,21 29 03.52 +14 14 57.1,Peg,UG,--,16.8 - <19.7 CR,322.2646667,14.24919444,ZTF18acbwtqi,0.874898044,0,dwarf_nova,,,,,,
MASTER OT J213809.25+212824.0,--,21 38 09.25 +21 28 23.7,Peg,UG,--,17.2 - 21.0 G CR,324.5385417,21.47325,ZTF18abcosdv,0.101846572,0,dwarf_nova,,,,,,
MASTER OT J213810.25+254454.2,000-BLY-801,21 38 10.30 +25 44 54.5,Peg,UG,--,18.2 - <22 CR,324.5429167,25.74847222,ZTF18abxxngn,0.095726265,0,dwarf_nova,,,,,,
MASTER OT J215433.99+235400.8,000-BLF-611,21 54 33.99 +23 54 00.8,Peg,UG,--,16.1 - 20.1 CR,328.641625,23.90022222,ZTF18abqdtes,0.685099298,0,dwarf_nova,,,,,,
MASTER OT J222438.99+105729.5,000-BLY-182,22 24 38.98 +10 57 28.3,Peg,UG,--,16.7 - 21.1 r CR,336.1624167,10.95786111,ZTF19aadoxuz,0.402428434,0,dwarf_nova,,,,,,
MASTER OT J222900.37+263705.8,000-BLH-650,22 29 00.37 +26 37 05.8,Peg,UG,--,15.4 - 20 CV V,337.2515417,26.61827778,ZTF18abzrwlx,0.932730543,0,dwarf_nova,,,,,,
MASTER OT J233652.06+130550.8,000-BMJ-156,23 36 52.10 +13 05 50.0,Peg,UG,--,17.1 - 22.0 r CR,354.2170833,13.09722222,ZTF21aacngji,0.166314756,0,dwarf_nova,,,,,,
MGAB-V1037,000-BNH-532,21 52 37.76 +13 01 18.7,Peg,UG,--,16.6 - 20.8 g,328.1573333,13.02186111,ZTF18abccmxg,0.364993896,0,dwarf_nova,,,,,,
MGAB-V1040,--,21 59 06.52 +35 24 35.2,Peg,UG,--,16.3 - 20.6 G,329.7771667,35.40977778,ZTF18abmarqq,0.230334396,0,dwarf_nova,,,,,,
MGAB-V3722,--,21 17 05.34 +18 44 53.7,Peg,UG,--,17.8 - 21.3 r,319.27225,18.74825,ZTF18abptyos,0.191106813,0,dwarf_nova,,,,,,
MGAB-V3740,--,22 03 48.42 +04 02 32.3,Peg,UG,--,17.7 - 21.3 r,330.95175,4.042305556,ZTF18admcaeq,0.185615025,0,dwarf_nova,,,,,,
MGAB-V3753,--,22 38 11.04 +26 44 01.7,Peg,UG,--,18.7 - 22.0: r,339.546,26.73380556,ZTF19aawfbhv,0.021294422,0,dwarf_nova,,,,,,
MGAB-V3757,--,22 44 41.77 +03 46 15.8,Peg,UG,--,18.3 - 21.4 r,341.1740417,3.771055556,ZTF17aabosvt,0.265113421,0,dwarf_nova,,,,,,
MGAB-V3773,--,23 48 54.80 +28 25 55.7,Peg,UG,--,19.2 - 22.0 r,357.2283333,28.43213889,ZTF18achhdup,0.080267074,0,dwarf_nova,,,,,,
MLS 160925:230456+324304,000-BMB-146,23 04 55.80 +32 43 05.0,Peg,UG,--,17.2 - 23: r R,346.2325,32.71805556,ZTF20abasaow,0.378512975,0,dwarf_nova,,,,,,
PS1-13das,000-BNV-918,22 07 28.33 +23 08 26.0,Peg,UG,--,18.1 - 22.5 g,331.8680417,23.14055556,ZTF18ablgnrw,0.116228669,0,dwarf_nova,,,,,,
SDSS J214345.72+051608.7,000-BMS-235,21 43 45.71 +05 16 08.5,Peg,UG,--,17.0 - 21.7 r CV,325.9404583,5.269027778,ZTF18abnyhfq,0.076469908,0,dwarf_nova,,,,,,
SDSS J223252.35+140353.0,000-BDC-578,22 32 52.35 +14 03 53.0,Peg,UG,--,17.2 - 22.4 g,338.218125,14.06472222,ZTF20acjtzfs,0.194997116,0,dwarf_nova,,,,,,
SDSS J223854.51+053606.8,000-BLZ-130,22 38 54.52 +05 36 06.8,Peg,UG,--,17.4 - 21.5 r,339.7271667,5.601888889,ZTF18acsximk,0.257558364,0,dwarf_nova,,,,,,
ZTF18aazvajy,--,21 26 55.57 +20 08 26.3,Peg,UG,--,16.5 - 22 g,321.7315417,20.14063889,ZTF18aazvajy,0.063512496,0,dwarf_nova,,,,,,
ZTF18abnxioj,--,21 32 59.52 +10 03 58.6,Peg,UG,--,17.0 - 21.7 g,323.248,10.06627778,ZTF18abnxioj,0.028668494,0,dwarf_nova,,,,,,
ZTF18abnyiwm,--,22 07 21.42 +33 58 02.3,Peg,UG,--,18.5 - 21.5 r,331.83925,33.96730556,ZTF18abnyiwm,0.030735851,0,dwarf_nova,,,,,,
ZTF18absanfq,000-BMT-646,21 23 05.54 +15 08 48.6,Peg,UG,--,17.9 - <22 g,320.7730833,15.14683333,ZTF18absanfq,0.093580446,0,dwarf_nova,,,,,,
ZTF18abtpnbb,--,22 16 26.54 +33 46 43.0,Peg,UG,--,17.3 - 21.5 r,334.1105833,33.77861111,ZTF18abtpnbb,0.352646179,0,dwarf_nova,,,,,,
ZTF18acxgumg,000-BPM-974,21 27 47.89 +23 36 13.7,Peg,UG,--,17.1 - 22.3 g,321.9495417,23.60380556,ZTF18acxgumg,0.246883704,0,dwarf_nova,,,,,,
ZTF19abxxccu,--,21 21 20.69 +19 47 02.0,Peg,UG,--,17.2 - 20.5 g,320.3362083,19.78388889,ZTF19abxxccu,0.321641542,0,dwarf_nova,,,,,,
ZTF21acahuzg,000-BPC-871,22 26 58.80 +22 54 48.1,Peg,UG,--,15.1 - 22.2 g,336.745,22.91336111,ZTF21acahuzg,0.20145469,0,dwarf_nova,,,,,,
ZTF22abnmsdh,000-BPL-696,23 30 47.87 +25 25 57.3,Peg,UG,--,15.9 - 23.2 g,352.6994583,25.43258333,ZTF22abnmsdh,0.093125064,0,dwarf_nova,,,,,,
FO Per,000-BBG-622,04 08 34.95 +51 14 48.3,Per,UG,0.1719,11.8 - 16 V,62.145625,51.24675,ZTF19acuoybf,0.251921507,0,dwarf_nova,,,,,,
MY Per,000-BFC-187,04 09 12.22 +48 22 06.6,Per,UG,--,15.9 - 19.4 V,62.30091667,48.3685,ZTF17aaarlrs,0.168010159,0,dwarf_nova,,,,,,
NS Per,000-BBG-792,04 18 44.42 +51 07 31.5,Per,UG,--,15.0 - <18.0 p,64.68508333,51.12541667,ZTF18admcqem,0.477940016,0,dwarf_nova,,,,,,
V0372 Per,000-BCW-786,02 56 39.65 +37 08 23.4,Per,UG,--,15.5 - 21.2 V,44.16520833,37.13983333,ZTF18acebhoz,0.193318487,0,dwarf_nova,,,,,,
V0872 Per,000-BBF-393,02 46 02.35 +34 55 08.2,Per,UG,--,14.2 - 19.9 CV V,41.50979167,34.91894444,ZTF18abnzufs,0.457551436,0,dwarf_nova,,,,,,
V0965 Per,000-BKG-835,03 11 16.29 +37 05 03.6,Per,UG,--,17.4 - 21.7 V CV,47.817875,37.08433333,ZTF18acymtph,0.154537464,0,dwarf_nova,,,,,,
V1046 Per,--,04 28 37.09 +31 57 57.9,Per,UG,--,16.7 - 20.7: CV,67.15454167,31.96608333,ZTF18aaadvfu,0.203298547,0,dwarf_nova,,,,,,
2MASS J02481619+5358499,000-BND-588,02 48 16.19 +53 58 50.0,Per,UG,--,16.8 - 21.0 g,42.06745833,53.98055556,ZTF18admdypm,0.169242661,0,dwarf_nova,,,,,,
ASASSN-14im,000-BLK-490,03 30 14.90 +38 09 01.9,Per,UG,--,15.4 - 20.4 V,52.56208333,38.15052778,ZTF18acmykpd,0.156662416,0,dwarf_nova,,,,,,
ASASSN-15ne,000-BLR-320,02 45 16.98 +43 04 25.4,Per,UG,--,16.5 - 21.4 V,41.32075,43.07372222,ZTF18aabfadv,0.015672271,0,dwarf_nova,,,,,,
ASASSN-15pj,000-BLS-068,04 37 18.96 +36 52 54.9,Per,UG,--,15.8 V - 18.3 CV,69.329,36.88191667,ZTF19abhdxjw,0.215282644,0,dwarf_nova,,,,,,
ASASSN-15sr,000-BLS-929,01 55 39.80 +48 59 55.4,Per,UG,--,15.2 - 20.0 G CR,28.91583333,48.99872222,ZTF17aaaewpx,0.32974856,0,dwarf_nova,,,,,,
ASASSN-16cl,000-BLW-807,03 42 46.15 +33 42 43.3,Per,UG,--,16.5 - 21.1 CV,55.69229167,33.71202778,ZTF18acsjgoa,0.444034664,0,dwarf_nova,,,,,,
ASASSN-16ih,000-BLY-779,03 26 22.18 +46 37 59.3,Per,UG,--,16.1 - 20.1 G,51.59241667,46.63313889,ZTF18acwuiqa,0.112721404,0,dwarf_nova,,,,,,
ASASSN-16ny,000-BMD-056,03 54 57.53 +40 55 22.0,Per,UG,--,16.3 - 21.1 B V,58.73970833,40.92277778,ZTF19abfvrvw,0.196397039,0,dwarf_nova,,,,,,
